ConcentrationBROMP,ConfusionBROMP,BoredomBROMP,FrustrationBROMP,DelightBROMP
0.481332815,0.55293458,0.749172766,0.383940912,3.20E-05
0.616920703,0.389520723,0.753160933,0.377881453,3.20E-05
0.617711715,0.457868672,0.750645159,0.377831062,3.21E-05
0.617174967,0.457868672,0.752204358,0.371840671,3.22E-05
0.610945034,0.457868672,0.768266353,0.371585895,3.26E-05
0.591250636,0.478719067,0.81383534,0.414751731,3.28E-05
0.612719471,0.47524532,0.767075251,0.414729758,3.29E-05
0.611741773,0.475259616,0.768880066,0.4085495,3.29E-05
0.60957597,0.547641183,0.462352365,0.408434943,0.015256372
0.611461413,0.547641183,0.450757361,0.402300853,0.015260292
0.606629791,0.526822701,0.447653584,0.352811648,0.015418352
0.579818199,0.55173057,0.52019542,0.401089697,0.015537786
0.606480664,0.481828778,0.433143884,0.471305436,0.015537876
0.593817378,0.477464919,0.468592045,0.470888513,0.015585649
0.604490588,0.477483993,0.433762344,0.523363329,0.015585739
0.593230044,0.477483993,0.465234721,0.522995269,0.015628035
0.578731165,0.452544161,0.501290486,0.469767099,0.015717055
0.598989944,0.386242298,0.435419959,0.482406881,0.015717101
0.598994834,0.386242298,0.435401482,0.482406697,0.015717123
0.551364157,0.386224174,0.567056776,0.428892608,0.015890167
0.368457471,0.552944479,0.668038686,0.426392827,0.016194703
0.438248486,0.552944479,0.44459462,0.42635992,0.0162273
0.435490953,0.55293458,0.451677435,0.375852916,0.016332424
0.573639042,0.390861566,0.452531869,0.369827843,0.016346452
0.575445519,0.459245013,0.446041491,0.369786257,0.016390315
0.575662014,0.459245013,0.445516635,0.363879079,0.01639416
0.567332602,0.459245013,0.473686939,0.363632981,0.016658961
0.568603801,0.464324622,0.470620544,0.407173814,0.016682299
0.563323412,0.467846254,0.489287572,0.458378871,0.016720697
0.571905346,0.465952791,0.461774617,0.458363551,0.016736439
0.570035913,0.46880547,0.466052501,0.452022083,0.016744718
0.569146431,0.540365156,0.461941017,0.451942062,0.016827598
0.568775368,0.538688579,0.457861845,0.394487613,0.016908722
0.570234722,0.530301037,0.446210381,0.339856477,0.01691191
0.56595028,0.536461748,0.457280366,0.339729387,0.01692989
0.568794578,0.600452123,0.447553127,0.339693847,0.016934923
0.558138685,0.597076526,0.476243839,0.339397488,0.017283668
0.564908516,0.596214153,0.45312188,0.38187065,0.017295372
0.567646712,0.596214153,0.444392489,0.38187065,0.017295372
0.617932374,0.55293458,0.264068574,0.367603409,0.330977523
0.62900399,0.55293458,0.236325242,0.36811302,0.330977523
0.753695366,0.386214681,0.219179836,0.368202339,0.331651354
0.734371071,0.411505702,0.279676286,0.42632981,0.331651354
0.736188373,0.406405293,0.274236885,0.414527252,0.338835913
0.749375685,0.406405293,0.232961777,0.40843395,0.339094094
0.738476376,0.417694902,0.267207981,0.454372652,0.339094094
0.733711582,0.417694902,0.283121924,0.461570543,0.345673767
0.745688406,0.397318832,0.244926055,0.410013299,0.345941754
0.734602174,0.408623875,0.280564303,0.456026061,0.345941754
0.740526865,0.408623875,0.26154622,0.462567101,0.347792667
0.735543289,0.397412113,0.277860425,0.405350692,0.351645966
0.711011442,0.397412113,0.251637446,0.401136934,0.351645966
0.742670074,0.589811723,0.149305383,0.420571189,0.367780122
0.660084283,0.55293458,0.492084926,0.376684691,0.001241307
0.787125404,0.386214681,0.121536488,0.377363541,0.367780122
0.772423042,0.386214681,0.10199055,0.378926252,0.367780122
0.777572781,0.386214681,0.158844599,0.379933763,0.375695651
0.790032982,0.386214681,0.207058082,0.374014813,0.375892146
0.762370535,0.416402678,0.316742957,0.420046639,0.375892146
0.783984684,0.416402678,0.239882632,0.426406215,0.377278044
0.777173076,0.432278258,0.262444064,0.420855201,0.377278044
0.78029199,0.500035144,0.254016878,0.427361778,0.377278044
0.779427051,0.508816618,0.25627849,0.427702139,0.377278044
0.749588667,0.602548677,0.360137696,0.385395885,0.394651839
0.776917076,0.535787075,0.257969386,0.379561265,0.394651839
0.766871739,0.519589205,0.290885117,0.380336693,0.400897309
0.777103084,0.451598412,0.251247064,0.430966114,0.400897309
0.777118047,0.442913982,0.251195014,0.430966281,0.400897309
0.699065858,0.386236257,0.520648889,0.435811125,0.400897309
0.653015959,0.552975976,0.264583907,0.4943341,0.400897309
0.632133545,0.552975976,0.318069095,0.495439553,0.400897309
0.640203547,0.561298063,0.29176457,0.495954189,0.400897309
0.763705529,0.394289117,0.268000089,0.54834977,0.400897309
0.763710248,0.394289117,0.267982972,0.548349938,0.400897309
0.723505579,0.394270859,0.399815754,0.498557349,0.400897309
0.718538011,0.394270859,0.355327002,0.501062987,0.400897309
0.660761132,0.729486327,0.239206894,0.448734638,0.417834904
0.613733957,0.55293458,0.689578804,0.399889041,0.001531058
0.651241099,0.555564482,0.252060475,0.45134355,0.417834904
0.719041481,0.388741133,0.4024182,0.454426684,0.417834904
0.641121633,0.555564482,0.262033438,0.454668679,0.419716743
0.75886989,0.391839123,0.257306021,0.448528763,0.419716743
0.757868019,0.462823088,0.259699612,0.454972202,0.421084632
0.758630994,0.460177636,0.257628018,0.397584625,0.421084632
0.722641518,0.460177636,0.398734724,0.399853398,0.439458107
0.754609533,0.460177636,0.281928669,0.393816018,0.439621952
0.753328089,0.459502702,0.285786351,0.387887775,0.439621952
0.741577691,0.544312451,0.322361509,0.388689455,0.446218594
0.749045271,0.476271233,0.295233907,0.394956164,0.446218594
0.74840717,0.482679439,0.271641625,0.401263806,0.446218594
0.751329015,0.550673557,0.261847901,0.40129194,0.446218594
0.738501525,0.548123317,0.306970025,0.402104488,0.452845367
0.740179377,0.526931306,0.302398278,0.396629722,0.457724616
0.744497551,0.526931306,0.28804413,0.390836614,0.459767491
0.746801059,0.520526741,0.280368791,0.384899919,0.460363606
0.74167243,0.530412411,0.295475776,0.37929543,0.460363606
0.739946042,0.530412411,0.29204983,0.350257358,0.460363606
0.745245339,0.530412411,0.273296162,0.350300328,0.460735175
0.745403456,0.530412411,0.272164067,0.344590119,0.460975021
0.722144782,0.530412411,0.319643699,0.340218439,0.472590631
0.741291606,0.45250628,0.254931481,0.345995695,0.47323362
0.741330815,0.45250628,0.253512782,0.346056806,0.473766898
0.741627307,0.45250628,0.251837575,0.340387427,0.474077033
0.733369674,0.466353908,0.274774623,0.335220145,0.474077033
0.739681118,0.536420407,0.254283441,0.340954601,0.474704535
0.739282179,0.536420407,0.255886972,0.335374255,0.474704535
0.729974433,0.536420407,0.288420389,0.3359632,0.479923779
0.739080504,0.468359023,0.259055046,0.384343606,0.479923779
0.690156366,0.454502565,0.442073891,0.387110617,0.479923779
0.610138314,0.552941779,0.291768648,0.429885425,0.479923779
0.582119366,0.552941779,0.378503337,0.468704045,0.479923779
0.70483472,0.386221585,0.392647823,0.523560273,0.479923779
0.70782267,0.386214681,0.386627405,0.511502678,0.314678395
0.722966267,0.386214681,0.300684979,0.511416795,0.314885054
0.686658343,0.438746988,0.41092283,0.499238859,0.314885054
0.712028772,0.516214164,0.304479862,0.498251504,0.48317116
0.716955528,0.516214164,0.275585329,0.498037733,0.480154169
0.711085387,0.516214164,0.308071658,0.495486669,0.452184571
0.725567879,0.44824213,0.261691544,0.547883032,0.452158925
0.725576691,0.395373817,0.261669617,0.547882476,0.452151034
0.708861573,0.386225901,0.371405074,0.542599829,0.378646365
0.733205988,0.386225901,0.308026291,0.540457345,0.357013333
0.744194877,0.386225901,0.276640764,0.539846316,0.350973851
0.747564934,0.386214681,0.266538741,0.487311148,0.349870757
0.742742162,0.394373511,0.279563459,0.480257555,0.350633945
0.745938254,0.463132514,0.268262296,0.480076661,0.351431547
0.745446518,0.463132514,0.270016982,0.473549789,0.351654733
0.732360055,0.463132514,0.31573027,0.471712992,0.359946659
0.726962563,0.463132514,0.336465291,0.49869053,0.362202492
0.724675234,0.454618999,0.346362842,0.536675498,0.364302023
0.720882341,0.386214681,0.361950411,0.581626343,0.223484559
0.70868313,0.386214681,0.394498778,0.582355637,0.126736911
0.720867663,0.514091098,0.229311393,0.580325297,0.387201498
0.723343053,0.514091098,0.214035346,0.579134661,0.404655676
0.619946809,0.729479143,0.328613662,0.577244036,0.422773852
0.592908699,0.55293458,0.713845966,0.571532549,0.001584394
0.743055618,0.386214681,0.469793073,0.571441078,0.001586248
0.741241273,0.389493459,0.46822227,0.564813805,0.001587871
0.734695119,0.468817136,0.485244553,0.563255991,0.001620004
0.738381973,0.468817136,0.178375124,0.518521819,0.432021545
0.740420631,0.468817136,0.160467334,0.518382805,0.432459323
0.730322179,0.468817136,0.179750541,0.510102548,0.438685493
0.727703243,0.465379623,0.279243869,0.501707742,0.439913788
0.727991556,0.45250628,0.273787844,0.506385279,0.440893988
0.688972784,0.45250628,0.381150395,0.498858562,0.466686733
0.711425956,0.386214681,0.296676395,0.508859476,0.476221114
0.598394948,0.55293458,0.259672269,0.514719421,0.47791246
0.720000407,0.386214681,0.265791985,0.507584903,0.48088954
0.71735002,0.386214681,0.270685723,0.500188077,0.484852354
0.705368719,0.386214681,0.299935539,0.491247484,0.494697384
0.720465421,0.386224174,0.253288126,0.537393673,0.494698322
0.72047239,0.386224174,0.253266563,0.537393394,0.494698492
0.700750917,0.386224174,0.305243927,0.53463601,0.496384719
0.712875977,0.386224174,0.265426388,0.540306022,0.498833753
0.715713637,0.386224174,0.256525842,0.533885218,0.499343166
0.716080858,0.386214681,0.255256147,0.481378596,0.499570189
0.713253769,0.390651396,0.262278313,0.474626049,0.499837562
0.714833436,0.457137351,0.259016459,0.480686081,0.497226813
0.702279961,0.457137351,0.317444017,0.477530059,0.475590605
0.684904045,0.457137351,0.403090019,0.470057804,0.399778823
0.612404031,0.557546778,0.240120201,0.495251936,0.399290111
0.605896144,0.561631163,0.253366284,0.494524867,0.400175082
0.732447089,0.463390515,0.242414403,0.494348443,0.401037509
0.733513619,0.463390515,0.239269219,0.488009716,0.401054408
0.732311317,0.463390515,0.242923941,0.487850407,0.401835343
0.718512612,0.463390515,0.286731982,0.479751166,0.410671587
0.714081492,0.454637477,0.302517818,0.496098152,0.413069496
0.708835285,0.45250628,0.321607046,0.521690439,0.415728486
0.695568105,0.386214681,0.369703728,0.565704054,0.264564599
0.719287838,0.386214681,0.28903467,0.578016063,0.264785905
0.711036992,0.398175231,0.302125214,0.570405285,0.26569737
0.71264522,0.473004906,0.283959607,0.56949541,0.268262407
0.713315036,0.478709809,0.268807104,0.562636971,0.42648815
0.715454968,0.478709809,0.245967869,0.55621571,0.426634784
0.712419832,0.478709809,0.25268811,0.555570977,0.428914043
0.69525983,0.46620411,0.294649534,0.546086132,0.431482868
0.71170853,0.458178898,0.245283848,0.552263084,0.431803187
0.700480302,0.469092669,0.272738354,0.544183334,0.433248425
0.708794998,0.537160188,0.249578621,0.543848679,0.430845331
0.703992912,0.537160188,0.269284307,0.542301934,0.424204045
0.703353,0.469092669,0.278952927,0.540229429,0.415432215
0.711623635,0.469092669,0.256726905,0.545805366,0.41248303
0.714970132,0.45250628,0.247378478,0.545686858,0.411987821
0.709445512,0.461324218,0.260611846,0.538484683,0.412847259
0.713074233,0.531510283,0.249285815,0.538264848,0.4137002
0.712765016,0.531510283,0.250290429,0.53174169,0.413912322
0.70269082,0.531510283,0.281181406,0.530083821,0.420395854
0.695029045,0.463441833,0.306427762,0.543532189,0.422674589
0.692328774,0.454617578,0.316449269,0.574973486,0.424875196
0.686774691,0.45250628,0.336180033,0.602325368,0.270791384
0.68819609,0.386214681,0.331851083,0.635499501,0.156956941
0.670597944,0.386214681,0.385928438,0.664627304,0.158906197
0.678502154,0.386214681,0.349842966,0.661715679,0.276828556
0.699031115,0.386214681,0.350558976,0.65855818,0.278594742
0.6978563,0.386214681,0.231102145,0.655771922,0.438878748
0.710688939,0.386214681,0.191822995,0.655667444,0.439218826
0.709832362,0.388072635,0.180870735,0.64969475,0.439379244
0.704925957,0.463046993,0.182901725,0.648650886,0.442764141
0.709080051,0.463046993,0.166756115,0.642641717,0.441510925
0.681862731,0.463046993,0.239172571,0.63583997,0.420727035
0.701228366,0.463046993,0.300113778,0.632438684,0.410763652
0.587715196,0.56148014,0.263716053,0.643113263,0.407819084
0.718304351,0.386214681,0.250806183,0.637135262,0.407391414
0.712695213,0.394963789,0.264361502,0.630217806,0.408305746
0.71395458,0.467365552,0.258620417,0.629564031,0.410626294
0.716524203,0.467365552,0.251082107,0.623524052,0.410729527
0.693956359,0.467365552,0.322679125,0.619821987,0.423973643
0.695154614,0.467365552,0.320100823,0.636541924,0.426437275
0.688635701,0.458227285,0.343174878,0.655614556,0.429295588
0.68311947,0.386214681,0.363545151,0.691697861,0.274803382
0.697423358,0.386214681,0.316025772,0.695520537,0.275332997
0.475248497,0.55293458,0.326414341,0.368666605,0.001811167
0.378809907,0.55293458,0.632673757,0.375120005,0.002253244
0.478507569,0.55293458,0.32141287,0.376035504,0.002323843
0.495310282,0.55293458,0.276849404,0.376056271,0.002323843
0.619414889,0.402431719,0.306929742,0.37668725,0.002323843
0.629125031,0.469378215,0.27981512,0.376757693,0.002323843
0.628924049,0.469378215,0.280400347,0.376828088,0.002329355
0.609209184,0.486668347,0.337316846,0.422319214,0.002329355
0.600021163,0.486668347,0.365786638,0.423681486,0.002434393
0.621958462,0.469725085,0.30103803,0.417590542,0.002440438
0.602756883,0.486536961,0.358056892,0.464037796,0.002440438
0.609251685,0.419075997,0.338817728,0.47721766,0.002484995
0.598738792,0.402305252,0.371210724,0.420082573,0.002566897
0.610096545,0.402305252,0.337003035,0.420379977,0.002591772
0.597189858,0.402305252,0.376657437,0.415117105,0.002591772
0.604735067,0.386214681,0.353794903,0.37146092,0.002591772
0.608587866,0.386214681,0.342280942,0.371604413,0.002604386
0.574431145,0.414704181,0.449883432,0.417418339,0.002604386
0.578096866,0.414704181,0.438967604,0.431156853,0.002722886
0.59884415,0.414704181,0.37374687,0.431323557,0.002737545
0.585639114,0.427377812,0.415523345,0.484203547,0.002737545
0.571615949,0.427377812,0.461119932,0.485597526,0.002860927
0.583820448,0.398610609,0.422430592,0.434062194,0.002914934
0.539980172,0.398610609,0.501038959,0.430475794,0.002914934
0.530087133,0.591021356,0.492795812,0.447014531,0.003125817
0.426803004,0.55293458,0.521708328,0.397581765,0.003125817
0.454101335,0.55293458,0.434867031,0.397780932,0.003146408
0.594835476,0.386214681,0.428415507,0.391806223,0.003153904
0.557172267,0.416091299,0.553784735,0.438491334,0.003153904
0.586619319,0.416091299,0.459279783,0.444935044,0.003174458
0.584774776,0.422713425,0.463177197,0.438959007,0.003174458
0.503645995,0.59550188,0.680573034,0.443113379,0.003626145
0.432981261,0.68779731,0.469034173,0.455913024,0.003626145
0.434389953,0.66431338,0.463151587,0.404640439,0.003626145
0.573352992,0.569421638,0.462037525,0.404782042,0.003626145
0.571766023,0.562741606,0.465489973,0.404979712,0.003649699
0.56796478,0.46591452,0.474770149,0.39924607,0.003649699
0.571843426,0.533984713,0.461318387,0.399362501,0.003649699
0.565152875,0.529715559,0.479291384,0.399780529,0.003700233
0.572684241,0.529740046,0.455087113,0.444843653,0.003700233
0.572706204,0.529740046,0.455014831,0.444843877,0.003700233
0.572710135,0.520551273,0.455002222,0.444843877,0.003700233
0.613989863,0.55293458,0.274542248,0.367791662,0.330977523
0.631169114,0.55293458,0.231085362,0.368169978,0.330977523
0.753710708,0.386214681,0.219155819,0.36825038,0.331584019
0.735175238,0.410392003,0.277049847,0.426330821,0.331584019
0.731544992,0.405517694,0.289603923,0.414809391,0.340826093
0.748199538,0.405517694,0.236652739,0.408749771,0.341342403
0.744120779,0.4105378,0.249329077,0.454318506,0.341342403
0.729961895,0.4105378,0.2956351,0.461758445,0.349696015
0.744876557,0.391153056,0.247521481,0.410224588,0.350176899
0.734192132,0.402381414,0.281999398,0.45622789,0.350176899
0.730067867,0.402381414,0.296103457,0.463392118,0.356577074
0.732387684,0.397393805,0.288673231,0.40622982,0.361072518
0.707581367,0.397393805,0.26805664,0.414312942,0.361072518
0.729303578,0.525800812,0.132455352,0.427073286,0.377387431
0.730182245,0.514091098,0.13249323,0.376940327,0.393984955
0.740707564,0.578396661,0.160128417,0.377857742,0.410830775
0.61301625,0.55293458,0.599984025,0.37899072,0.001487562
0.747816331,0.386214681,0.549525091,0.37919477,0.001497796
0.742540055,0.386214681,0.574953999,0.373745956,0.001522825
0.715816226,0.418528367,0.686348942,0.419888899,0.001522825
0.742019109,0.418528367,0.268294681,0.426251117,0.417982988
0.73964803,0.426245809,0.274936418,0.420378789,0.417982988
0.743370961,0.494719431,0.262735256,0.420411192,0.418239269
0.688565553,0.577689473,0.438671269,0.417473198,0.443951065
0.734751016,0.476556897,0.277426182,0.379387623,0.443951065
0.608823031,0.641514915,0.289904225,0.385646326,0.44628018
0.735025768,0.468672624,0.278295801,0.379699504,0.446542277
0.734135306,0.469956179,0.280795922,0.373836133,0.446542277
0.731489161,0.46054934,0.288327799,0.374057676,0.448395567
0.733700194,0.46054934,0.279628015,0.368213025,0.448395567
0.727384339,0.46054934,0.295063501,0.36862881,0.45189891
0.733591488,0.460567429,0.274394717,0.412608695,0.45189891
0.733604447,0.45845315,0.274352078,0.41260886,0.45189891
0.609794166,0.452524318,0.65214666,0.419295428,0.45189891
0.592388353,0.552974177,0.286378499,0.496446309,0.45189891
0.58457937,0.552974177,0.305170094,0.496839116,0.45189891
0.591292339,0.552975076,0.286888791,0.496884501,0.45189891
0.707924791,0.386253517,0.312450769,0.497414774,0.45189891
0.715614116,0.386263874,0.287542207,0.549803522,0.45189891
0.715620121,0.386243161,0.287521657,0.497459878,0.45189891
0.542112301,0.386243161,0.76621843,0.50661731,0.45189891
0.518817886,0.552945379,0.377147211,0.456432058,0.45189891
0.55219184,0.675289968,0.281971418,0.456702607,0.469303352
0.550717759,0.675280388,0.283927601,0.405539558,0.486782784
0.583455411,0.729479143,0.270183377,0.405539996,0.504294606
0.565638049,0.55293458,0.641253251,0.40639445,0.002168785
0.526676284,0.55293458,0.699102382,0.408975072,0.002168785
0.562676995,0.615939898,0.268546135,0.409490684,0.521795897
0.583894955,0.729479143,0.280034021,0.410227689,0.539243841
0.619314053,0.55293458,0.5757464,0.410499935,0.002494182
0.75663882,0.386214681,0.448201861,0.411074861,0.002494182
0.777019263,0.386214681,0.310270183,0.411605237,0.002494182
0.78304968,0.386214681,0.187377862,0.411647777,0.002497646
0.779374332,0.393399063,0.196680139,0.405820704,0.002497646
0.782433729,0.459999633,0.18796183,0.405859118,0.002497646
0.780614929,0.459999633,0.193460644,0.406016948,0.002510595
0.779751822,0.459999633,0.196328043,0.400122106,0.002526659
0.775374827,0.459999633,0.063309248,0.394522665,0.546243645
0.781240014,0.452515299,0.095688546,0.439441051,0.546243645
0.781242088,0.452515299,0.095685558,0.439441387,0.546243645
0.738776727,0.452515299,0.18591632,0.442235552,0.546243645
0.741303274,0.386223311,0.379325502,0.469598659,0.546243645
0.652577732,0.689365853,0.284271322,0.469888524,0.563545698
0.652167669,0.689358057,0.286083184,0.418352112,0.580694438
0.59454539,0.689358057,0.474810456,0.421488763,0.597650448
0.644634093,0.55293458,0.315978971,0.421668114,0.599050582
0.762016543,0.386214681,0.310218066,0.41556066,0.599455073
0.7611392,0.386214681,0.313736096,0.415662076,0.600248982
0.757363602,0.394405003,0.325848576,0.409858103,0.600248982
0.758908825,0.461046437,0.315902388,0.373729021,0.600248982
0.760667681,0.461046437,0.308353437,0.373772789,0.600604344
0.760660411,0.461046437,0.307516734,0.36790612,0.600913475
0.757707718,0.461046437,0.313529933,0.362254273,0.602668428
0.7072503,0.45250628,0.392144178,0.359492473,0.602668428
0.630633519,0.675280388,0.242525166,0.389387509,0.619318373
0.630208533,0.675280388,0.238768266,0.389642,0.63569237
0.653737202,0.729479143,0.237989014,0.389968676,0.651758101
0.626587528,0.55293458,0.584393134,0.391613476,0.003982639
0.760497791,0.449315618,0.374012806,0.392123507,0.004270436
0.762963591,0.514091098,0.357321845,0.392404825,0.004578933
0.763067321,0.514091098,0.3513615,0.392640105,0.004909606
0.759374282,0.386214681,0.122989147,0.393077898,0.700880667
0.758538389,0.386214681,0.191787657,0.387484054,0.703861309
0.759033155,0.386214681,0.185140577,0.381829141,0.703861309
0.752875082,0.386214681,0.190568035,0.382499567,0.708527819
0.728666634,0.386214681,0.207835534,0.378553916,0.708527819
0.745971335,0.386214681,0.095252012,0.391252708,0.722782266
0.628842084,0.615939898,0.144518223,0.397807939,0.736598757
0.657950169,0.729479143,0.1354741,0.398070817,0.749964851
0.662296248,0.552943579,0.367204935,0.449351181,0.006367432
0.774371686,0.386223311,0.367181803,0.449351349,0.006367432
0.752206949,0.386223311,0.424792793,0.450827453,0.006367432
0.767247545,0.386223311,0.356217701,0.451105641,0.006423988
0.762032123,0.386223311,0.363798039,0.445433647,0.006545133
0.764773319,0.386214681,0.345404661,0.388604848,0.006612626
0.7382899,0.386214681,0.146793237,0.384504557,0.768516588
0.707102315,0.386214681,0.148681391,0.387932027,0.768516588
0.634141672,0.703093754,0.075808374,0.406428718,0.780745137
0.656076123,0.729479143,0.075992426,0.406893327,0.792502108
0.656721044,0.55293458,0.236098867,0.407259383,0.008190884
0.773983829,0.386214681,0.222544061,0.401213826,0.008204037
0.774247486,0.386214681,0.221281656,0.395173823,0.008210637
0.762637687,0.405899538,0.254516624,0.389916141,0.008210637
0.770703634,0.476813204,0.227632371,0.39006142,0.008250121
0.769048202,0.482985773,0.231635342,0.384289022,0.008313814
0.771656535,0.482985773,0.224203915,0.378369829,0.008267712
0.765867323,0.482985773,0.2540722,0.379085444,0.007839127
0.750453719,0.462472635,0.335641242,0.375767225,0.005970844
0.689157134,0.734331669,0.081024156,0.413047823,0.731543016
0.705315862,0.552941779,0.064717525,0.464767716,0.731534773
0.807268449,0.386221585,0.064713763,0.464767886,0.731531682
0.792098222,0.386221585,0.095650236,0.466587568,0.697793204
0.7903751,0.386221585,0.114228608,0.469200112,0.666834492
0.715088032,0.552941779,0.076197793,0.469806599,0.659840625
0.797636952,0.386214681,0.111725691,0.414516473,0.609026207
0.82397901,0.514091098,0.040989375,0.421047514,0.618541519
0.739707191,0.729479143,0.086092006,0.422398939,0.610149653
0.75757217,0.55293458,0.215919629,0.422451982,0.003324821
0.841598345,0.395281653,0.228899373,0.416656097,0.003341103
0.84423587,0.463917981,0.217389743,0.41673194,0.003352716
0.844785976,0.463917981,0.215161867,0.410608638,0.00335338
0.841330833,0.463917981,0.229871169,0.410912492,0.003400458
0.844269699,0.463924319,0.217677768,0.456290481,0.003400475
0.804314154,0.454466131,0.406651654,0.459467993,0.003538043
0.746572,0.552940879,0.078320062,0.47837329,0.624328338
0.726724969,0.552940879,0.105965904,0.457057663,0.627630915
0.822859306,0.386220722,0.105783027,0.463583311,0.63033242
0.820971685,0.386214681,0.110493625,0.425362103,0.461748069
0.426836442,0.55293458,0.475153672,0.370882066,0.330977523
0.464708374,0.6877137,0.338857364,0.373016085,0.330977523
0.470933631,0.645003177,0.322208604,0.374570187,0.330977523
0.497769575,0.622692776,0.252835512,0.374684282,0.331832275
0.60308552,0.442139164,0.340593514,0.370369301,0.343966493
0.608484067,0.442139164,0.325327594,0.371486822,0.352576847
0.589362955,0.416988463,0.383975247,0.417574927,0.352576847
0.570760085,0.416988463,0.444051759,0.432527865,0.371927818
0.47490034,0.584345534,0.315263866,0.432683053,0.373098436
0.586184376,0.440286548,0.396248569,0.479906465,0.373098436
0.606377875,0.440286548,0.334904844,0.486481722,0.374996593
0.59152731,0.408999576,0.380342518,0.429093998,0.382234089
0.383459837,0.408999576,0.781919175,0.433777179,0.382234089
0.42286973,0.747841048,0.355788828,0.448337974,0.3989082
0.459330511,0.55293458,0.257029092,0.39715167,0.399058637
0.593281614,0.392168531,0.268204804,0.391344639,0.399058637
0.571134476,0.491948596,0.32516865,0.392602233,0.409123085
0.567597082,0.491948596,0.342873839,0.393851934,0.409123085
0.588055151,0.491948596,0.286317444,0.39395417,0.409943332
0.472671227,0.583311397,0.664788477,0.444441906,0.409943332
0.426620849,0.671377134,0.380016793,0.45737294,0.413041881
0.396978991,0.641326261,0.482787184,0.459194201,0.427197604
0.553008272,0.476352293,0.429864575,0.45362079,0.432717079
0.542629693,0.476352293,0.467236381,0.448463819,0.432717079
0.548274068,0.386214681,0.452066412,0.410098851,0.438063464
0.552065084,0.386214681,0.44164748,0.404379971,0.441217844
0.517233011,0.417802933,0.559609532,0.451567706,0.441217844
0.543910257,0.417802933,0.47678244,0.458299437,0.444814638
0.537698367,0.435085211,0.492220833,0.458994009,0.444814638
0.44720784,0.626648122,0.728592236,0.463974841,0.48428374
0.395298854,0.715235214,0.472063322,0.470373993,0.48428374
0.381097331,0.687722934,0.513832132,0.419352475,0.490714065
0.532965308,0.528425596,0.468479976,0.464901586,0.490714065
0.532982182,0.510788076,0.468421527,0.46490232,0.490714065
0.453633198,0.386242298,0.684076495,0.468749705,0.490714065
0.381595635,0.552963378,0.48424622,0.475186726,0.491747355
0.338682454,0.611289014,0.612647551,0.477557422,0.491747355
0.51360553,0.512380758,0.484953453,0.425639153,0.491747355
0.511957108,0.512380758,0.490472827,0.425760212,0.492727698
0.494445217,0.512380758,0.548063211,0.420517557,0.500310275
0.508491179,0.444438079,0.504082556,0.414499749,0.501424321
0.205810973,0.776932774,0.979657261,0.42483303,0.501424321
0.328104467,0.87254682,0.523856094,0.443549223,0.501424321
0.321391702,0.87254682,0.544524375,0.44397388,0.504831037
0.420414408,0.798264941,0.630945004,0.491904374,0.504831037
0.454331137,0.798264941,0.52465151,0.491939369,0.505108286
0.396826171,0.489110725,0.679218183,0.488504415,0.505108286
0.434110275,0.572424575,0.560629313,0.501775867,0.510015415
0.304464913,0.679271011,0.557307072,0.502326005,0.514370579
0.440538523,0.486761203,0.536305613,0.443865474,0.514370579
0.422575328,0.486761203,0.597529551,0.444861373,0.522347185
0.440052385,0.414606085,0.542309938,0.490836093,0.522347185
0.39234132,0.399495441,0.697153737,0.493223743,0.522347185
0.432741309,0.38623712,0.575974053,0.505904297,0.522563804
0.4316171,0.388135954,0.577167617,0.499656851,0.522563804
0.421562774,0.468759335,0.591824163,0.500224188,0.527046663
0.286032771,0.569022428,0.625013324,0.455121367,0.527046663
0.299619732,0.569022428,0.545594673,0.455148436,0.527262184
0.427044764,0.403681348,0.54807191,0.448956004,0.527262184
0.413287006,0.487638049,0.585809467,0.449700342,0.533197516
0.421089567,0.473329295,0.554360262,0.4064588,0.533197516
0.423539895,0.473329295,0.531888314,0.406554175,0.533976829
0.415817397,0.473329295,0.544301775,0.400914524,0.537681377
0.406403252,0.471391875,0.552130613,0.395689625,0.544576989
0.415306495,0.45250628,0.51519961,0.395983125,0.546986936
0.398109238,0.45250628,0.542012741,0.391021558,0.546986936
0.412562857,0.386214681,0.488316683,0.397296757,0.548892217
0.27994725,0.386214681,0.704298592,0.398316314,0.548892217
0.245916942,0.55293458,0.362838645,0.430655978,0.548892217
0.26531283,0.55293458,0.287372779,0.430868823,0.550594137
0.389818712,0.386214681,0.279247597,0.42472736,0.551021991
0.390117744,0.386214681,0.277793216,0.418586736,0.55127013
0.37646455,0.403811072,0.310911599,0.413147181,0.55127013
0.384591664,0.470806244,0.291391553,0.413446367,0.545179356
0.367935017,0.470806244,0.359231482,0.415056027,0.525962173
0.39506285,0.470806244,0.280777369,0.41509724,0.525482195
0.31058177,0.584158433,0.520479243,0.413344029,0.527058003
0.257239512,0.66770913,0.295976372,0.438365524,0.529381719
0.260004841,0.66770913,0.286781835,0.438431733,0.529404074
0.346554615,0.505513613,0.398333977,0.440248437,0.544530086
0.300194741,0.505513613,0.559255755,0.438094754,0.545809997
0.247116276,0.559976344,0.335013035,0.444348642,0.545929793
0.245607282,0.555700496,0.339936599,0.444458073,0.545962802
